"cluster","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","predicted_cell_type"
"1",2.08785357656882e-188,0.167372441242802,0.048,0.025,1.22957872831291e-183,"ATP11C","Astrocytes"
"1",3.77139390260286e-188,0.558992391904203,0.03,0.013,2.22104929712088e-183,"SAMD4A","Astrocytes"
"1",4.37457898280381e-188,0.196426018438502,0.053,0.029,2.57627705455282e-183,"LRRC8B","Astrocytes"
"1",5.25982472695085e-188,1.04605869305473,0.02,0.006,3.0976159781959e-183,"PLEKHG4","Astrocytes"
"1",6.57626481991319e-188,2.4921942253041,0.011,0.001,3.87289387774328e-183,"AC100801-1","Astrocytes"
"1",6.99481729349028e-188,1.52595852359111,0.015,0.004,4.11938780048229e-183,"CYTL1","Astrocytes"
"1",7.4701561611613e-188,2.63108957188834,0.01,0.001,4.39932436643111e-183,"FAM178B","Astrocytes"
"1",9.89684625214843e-188,1.59645862709409,0.012,0.002,5.82845069481525e-183,"AC079922-2","Astrocytes"
"1",1.36675694531114e-187,1.17538000591375,0.014,0.003,8.04910500232637e-183,"TRPV1","Astrocytes"
"1",1.69479031211868e-187,2.12942822532793,0.01,0.001,9.98095910612936e-183,"LINC01515","Astrocytes"
"1",1.81415526238677e-187,0.792059062218869,0.021,0.007,1.06839231712482e-182,"SYP","Astrocytes"
"1",2.9837568085964e-187,0.100301688552642,0.068,0.04,1.75719405971859e-182,"DHRS12","Astrocytes"
"1",4.97394780076811e-187,0.167720823510691,0.048,0.025,2.92925733882836e-182,"RIC8B","Astrocytes"
"1",5.46710437111772e-187,0.197897761368914,0.041,0.02,3.21968710623865e-182,"AK9","Astrocytes"
"1",6.13652918781796e-187,1.92962654246663,0.012,0.002,3.61392476928976e-182,"MEG8","Astrocytes"
"1",7.27425540030137e-187,0.82222682095749,0.018,0.005,4.28395449034548e-182,"USP49","Astrocytes"
"1",7.74140503781227e-187,0.300999714182693,0.04,0.019,4.5590682548684e-182,"AMMECR1L","Astrocytes"
"1",1.02228079390347e-186,1.72463824740205,0.012,0.002,6.02041605145629e-182,"MAK","Astrocytes"
"1",1.28723207025429e-186,0.909976362093105,0.018,0.005,7.58076710814158e-182,"B3GNT8","Astrocytes"
"1",1.30890546508657e-186,0.12555395294805,0.964,0.933,7.70840606498781e-182,"RPL15","Astrocytes"
"1",1.87795861070591e-186,0.798512045255853,0.023,0.008,1.10596738501693e-181,"CCDC144A","Astrocytes"
"1",2.37469778553057e-186,1.75014162946278,0.011,0.002,1.39850701985466e-181,"EMID1","Astrocytes"
"1",2.63613231325224e-186,0.426903747929289,0.049,0.026,1.55247104192051e-181,"HOXB4","Astrocytes"
"1",2.80606988123724e-186,0.252966527770258,0.041,0.02,1.65255067445824e-181,"TECPR2","Astrocytes"
"1",4.35022967329903e-186,1.13140027206318,0.017,0.005,2.56193725919927e-181,"RNFT2","Astrocytes"
"1",4.87136522949367e-186,1.27312201706732,0.014,0.003,2.86884441095341e-181,"RPS3AP6","Astrocytes"
"1",6.84946064210385e-186,0.111993789283241,0.061,0.035,4.0337843613478e-181,"GTF3C3","Astrocytes"
"1",9.06247506669101e-186,1.37969633291018,0.013,0.003,5.33707281627567e-181,"AL356488-3","Astrocytes"
"1",1.71482438089023e-185,1.11583757067198,0.019,0.006,1.00989437439387e-180,"DEPDC1","Astrocytes"
"1",1.87255289377027e-185,0.555728846628885,0.025,0.01,1.10278385019919e-180,"PTCD1","Astrocytes"
"1",1.97985697727885e-185,0.206682262948254,0.036,0.017,1.16597737105906e-180,"KLF16","Astrocytes"
"1",2.28837716321581e-185,0.271668893358787,0.039,0.019,1.34767107896106e-180,"USP6NL","Astrocytes"
"1",2.38682115063249e-185,0.376190100529589,0.037,0.017,1.40564671203048e-180,"SLC25A35","Astrocytes"
"1",2.64196343876268e-185,0.540586210730329,0.018,0.005,1.55590510835612e-180,"FAM229A","Astrocytes"
"1",4.6843296917206e-185,0.231883746363601,0.064,0.037,2.75869544204809e-180,"SPSB1","Astrocytes"
"1",5.10936632005376e-185,0.178671203548905,0.056,0.031,3.00900801320606e-180,"RRAGB","Astrocytes"
"1",5.51924325803935e-185,0.250990246174187,0.049,0.026,3.25039273952453e-180,"GEMIN2","Astrocytes"
"1",5.97788047511151e-185,0.289276497308986,0.035,0.016,3.52049336940267e-180,"GNE","Astrocytes"
"1",6.1833173946686e-185,1.78128156009343,0.01,0.001,3.64147928006823e-180,"CD300LG","Astrocytes"
"1",6.6105018131889e-185,0.775834929808678,0.035,0.016,3.89305672782321e-180,"C1orf131","Astrocytes"
"1",6.89220052456956e-185,0.931110506735885,0.034,0.015,4.05895473292951e-180,"C19orf12","Astrocytes"
"1",7.07721710229957e-185,1.04457127630125,0.018,0.005,4.16791469588627e-180,"MORC2-AS1","Astrocytes"
"1",7.56452445860655e-185,1.3729646769592,0.012,0.002,4.45489974416257e-180,"AP002495-2","Astrocytes"
"1",8.76943455649334e-185,1.67178058982815,0.011,0.002,5.16449539901006e-180,"PAK6","Astrocytes"
"1",9.18918223149288e-185,1.25408637404199,0.016,0.004,5.41169319977079e-180,"ARHGAP5-AS1","Astrocytes"
"1",1.36455518613894e-184,0.155978062407187,0.036,0.017,8.03613840220946e-180,"ZNF282","Astrocytes"
"1",1.62120593850977e-184,0.485499892023928,0.025,0.01,9.54760601307176e-180,"SUV39H2","Astrocytes"
"1",1.67826310778128e-184,0.12345281506989,0.055,0.031,9.88362709434554e-180,"GNPDA2","Astrocytes"
"1",1.72880875057449e-184,0.125646137534801,0.054,0.029,1.01813004938833e-179,"DLAT","Astrocytes"
"1",2.05637644223865e-184,0.800390590648184,0.025,0.009,1.21104121436319e-179,"C11orf49","Astrocytes"
"1",3.8597950729302e-184,0.745487679418773,0.027,0.011,2.27311051435006e-179,"TLR5","Astrocytes"
"1",5.03333445623368e-184,0.205962406093446,0.05,0.027,2.96423132796514e-179,"SETD4","Astrocytes"
"1",5.72575112241391e-184,1.38388439054466,0.013,0.003,3.372009351012e-179,"PRX","Astrocytes"
"1",9.74170839665809e-184,2.51151337874423,0.011,0.002,5.73708690895988e-179,"AC093642-3","Astrocytes"
"1",1.32915518137175e-183,0.274114831875458,0.036,0.017,7.82766069413453e-179,"FOCAD","Astrocytes"
"1",1.34716575897509e-183,1.56776335668597,0.013,0.003,7.9337285877561e-179,"ZMYND12","Astrocytes"
"1",1.7206189257077e-183,1.11270431040751,0.015,0.004,1.01330689772778e-178,"AXIN2","Astrocytes"
"1",2.26424472153143e-183,0.130002872844915,0.036,0.016,1.33345900140429e-178,"B3GAT2","Astrocytes"
"1",2.39578725589568e-183,0.190939039096246,0.044,0.022,1.41092703074209e-178,"FAM168A","Astrocytes"
"1",2.59520452701999e-183,1.76038114292598,0.011,0.001,1.52836785005261e-178,"TRIM6","Astrocytes"
"1",3.89198015356702e-183,0.860573313237437,0.023,0.008,2.29206495203869e-178,"MBNL1-AS1","Astrocytes"
"1",4.44179670095822e-183,0.379451852826814,0.026,0.01,2.61586291312832e-178,"YOD1","Astrocytes"
"1",4.88627608982122e-183,0.22112731204136,0.062,0.036,2.87762571481751e-178,"ARSG","Astrocytes"
"1",5.06577566919269e-183,0.274829848313495,0.048,0.025,2.98333660710096e-178,"NEK4","Astrocytes"
"1",5.31014112528424e-183,1.85994507308105,0.01,0.001,3.1272483115024e-178,"AC004918-1","Astrocytes"
"1",5.40460312002519e-183,0.624844788732133,0.024,0.009,3.18287886944523e-178,"ETV2","Astrocytes"
"1",6.79440469549156e-183,1.04180269013654,0.029,0.012,4.00136081326889e-178,"ADAMTS6","Astrocytes"
"1",8.61858447842971e-183,0.701488332478249,0.022,0.008,5.07565677103683e-178,"MROH6","Astrocytes"
"1",1.37341832912079e-182,0.837861724610823,0.018,0.005,8.08833522385818e-178,"FAM213A","Astrocytes"
"1",1.38171846345466e-182,0.391671056885576,0.033,0.015,8.13721637497716e-178,"TMEM220","Astrocytes"
"1",1.44295133599451e-182,0.13295613277499,0.058,0.033,8.49782900793887e-178,"RBM43","Astrocytes"
"1",1.63107613423774e-182,0.411285137955611,0.033,0.015,9.60573356975287e-178,"ABHD4","Astrocytes"
"1",2.51131776578401e-182,1.79425893081074,0.012,0.002,1.47896525862552e-177,"MT-TT","Astrocytes"
"1",4.8108434775325e-182,2.04043988611551,0.011,0.002,2.83320194078844e-177,"HERC2P2","Astrocytes"
"1",5.29612381720673e-182,0.302811665763849,0.042,0.021,3.11899323842939e-177,"CH17-340M24-3","Astrocytes"
"1",6.2491030657047e-182,0.20228040260703,0.031,0.013,3.68022177745481e-177,"ZSCAN29","Astrocytes"
"1",6.56740750319351e-182,0.37607211777564,0.039,0.019,3.86767762678072e-177,"MAP3K12","Astrocytes"
"1",9.79558125861152e-182,0.379344157996798,0.041,0.02,5.76881371482149e-177,"NCKAP5L","Astrocytes"
"1",1.02790635794168e-181,1.95821855494058,0.011,0.002,6.05354612319016e-177,"AC025181-2","Astrocytes"
"1",1.17793287155203e-181,1.181830561137,0.016,0.004,6.93708226714424e-177,"TWNK","Astrocytes"
"1",1.57865322317855e-181,0.86323808112991,0.019,0.006,9.29700456194312e-177,"RRAD","Astrocytes"
"1",1.74131009393751e-181,0.556924747925331,0.039,0.019,1.02549234052168e-176,"LRMDA","Astrocytes"
"1",1.8232564779947e-181,1.54562544070476,0.012,0.002,1.07375220502064e-176,"SH3RF3","Astrocytes"
"1",1.82346220603558e-181,0.566792287351646,0.029,0.012,1.07387336237848e-176,"MIR762HG","Astrocytes"
"1",1.86436666203691e-181,2.11286877131001,0.01,0.001,1.09796281460678e-176,"IQCJ-SCHIP1","Astrocytes"
"1",2.29414176865546e-181,0.100551493060436,0.053,0.029,1.35106597039657e-176,"GORASP1","Astrocytes"
"1",2.78917261511994e-181,0.96851566062697,0.021,0.007,1.64259953649644e-176,"DTL","Astrocytes"
"1",3.77802793980714e-181,0.309764719946946,0.044,0.022,2.22495621431122e-176,"TMEM250","Astrocytes"
"1",4.8041192206657e-181,0.673181689561189,0.022,0.008,2.82924189143444e-176,"TIGD6","Astrocytes"
"1",5.43871916992542e-181,1.51368578147799,0.012,0.002,3.20297049355248e-176,"AC245140-2","Astrocytes"
"1",5.44547442832042e-181,0.141716770181425,0.047,0.025,3.20694880032646e-176,"UTP20","Astrocytes"
"1",5.64972719952264e-181,0.885505059599454,0.021,0.007,3.32723734234288e-176,"DZANK1","Astrocytes"
"1",6.28943691174385e-181,1.68522599069883,0.013,0.003,3.70397518606419e-176,"LBX2","Astrocytes"
"1",6.71285484895065e-181,1.36752789150133,0.014,0.003,3.95333447764401e-176,"CHASERR","Astrocytes"
"1",7.47559556344598e-181,1.27939810034338,0.012,0.002,4.4025277392246e-176,"ZNF860","Astrocytes"
"1",8.03382600764849e-181,1.23920394867145,0.015,0.004,4.73128081242435e-176,"FNDC10","Astrocytes"
"1",1.20108312295325e-180,0.837885357315649,0.015,0.003,7.07341872769626e-176,"CASP14","Astrocytes"
"1",1.46698662726172e-180,1.15817022433972,0.014,0.003,8.63937764526971e-176,"USP27X","Astrocytes"
"1",1.76107745283646e-180,1.30644020515889,0.014,0.003,1.03713373352445e-175,"KDM7A-DT","Astrocytes"
"1",1.79722383912082e-180,0.882150208878807,0.019,0.006,1.05842106333504e-175,"CDK20","Astrocytes"
"1",1.81498645866146e-180,1.07252903519815,0.016,0.004,1.06888182523491e-175,"PGBD1","Astrocytes"
"1",2.03627737585415e-180,0.180521726583527,0.052,0.028,1.19920447218803e-175,"H2BC15","Astrocytes"
"1",2.29449645681284e-180,1.4487855151662,0.013,0.003,1.35127485334622e-175,"NUP62CL","Astrocytes"
"1",3.81645389758055e-180,1.54970509472659,0.014,0.003,2.24758602936314e-175,"BDNF-AS","Astrocytes"
"1",4.65525958164761e-180,2.25653792640838,0.01,0.001,2.74157547282391e-175,"EFR3B","Astrocytes"
"1",1.10383322761174e-179,0.100399362631904,0.294,0.23,6.50069464405104e-175,"ELOVL5","Astrocytes"
"1",1.13091124255625e-179,1.59319654185258,0.015,0.003,6.66016248966225e-175,"IQGAP3","Astrocytes"
"1",2.19826654492619e-179,0.227298253664828,0.045,0.023,1.29460313363793e-174,"C11ORF71","Astrocytes"
"1",2.60970561185648e-179,0.705409295592985,0.027,0.011,1.53690782893452e-174,"TBC1D32","Astrocytes"
"1",2.98100930420673e-179,1.95662956111582,0.011,0.002,1.75557599943343e-174,"PRAME","Astrocytes"
"1",3.31113728165714e-179,1.03612144133173,0.016,0.004,1.94999496791352e-174,"PANK1","Astrocytes"
"1",3.80211519946065e-179,1.19249222789199,0.014,0.003,2.23914168326637e-174,"ITGA9","Astrocytes"
"1",3.86138882176491e-179,1.49775837572556,0.013,0.003,2.27404910491379e-174,"LPP-AS2","Astrocytes"
"1",4.9781469436128e-179,0.337848623770243,0.03,0.013,2.93173029803245e-174,"ANKS1B","Astrocytes"
"1",6.02337374671329e-179,0.144594459903044,0.053,0.029,3.54728526691439e-174,"HDAC6","Astrocytes"
"1",1.02223438575204e-178,1.5227367710955,0.015,0.004,6.0201427445709e-174,"MROH8","Astrocytes"
"1",1.13537454055079e-178,0.316786837783629,0.048,0.026,6.68644774421172e-174,"MSTO1","Astrocytes"
"1",1.42908509834533e-178,2.27228061092364,0.01,0.001,8.41616796117529e-174,"LURAP1","Astrocytes"
"1",1.61928492761331e-178,0.300215433858051,0.04,0.02,9.53629279570032e-174,"ZNF273","Astrocytes"
"1",1.83429131794586e-178,0.121862398379679,0.047,0.025,1.08025084296468e-173,"FGD4","Astrocytes"
"1",2.58109038145229e-178,1.31136642190371,0.016,0.004,1.52005574744488e-173,"CCDC78","Astrocytes"
"1",3.9518266074565e-178,1.54976586575373,0.014,0.003,2.32730972566328e-173,"LDHD","Astrocytes"
"1",3.95955492530001e-178,0.356275503812394,0.034,0.016,2.33186108660768e-173,"PSTK","Astrocytes"
"1",4.99605599114876e-178,1.4740032113172,0.011,0.002,2.94227729430733e-173,"ASB9","Astrocytes"
"1",6.79266548601552e-178,1.88701038206355,0.011,0.002,4.00033655802426e-173,"RPL10AP6","Astrocytes"
"1",1.04841040576039e-177,0.55360945791752,0.016,0.004,6.17429856160409e-173,"NPTXR","Astrocytes"
"1",1.29512760622707e-177,0.866521003480449,0.016,0.004,7.62726549859245e-173,"RPL23AP2","Astrocytes"
"1",1.71132060490682e-177,0.205369935846472,0.046,0.024,1.00783093064173e-172,"ATAD3A","Astrocytes"
"1",1.77755258801851e-177,1.77089901102763,0.011,0.002,1.04683627013586e-172,"AL035413-1","Astrocytes"
"1",2.04625962156953e-177,0.125038871623673,0.064,0.037,1.20508321633473e-172,"ATG10","Astrocytes"
"1",2.18402322578054e-177,0.830550530071756,0.015,0.004,1.28621495812668e-172,"CYB5RL","Astrocytes"
"1",2.22552703962271e-177,0.362400414745011,0.043,0.022,1.31065738417461e-172,"ZNF213-AS1","Astrocytes"
"1",2.27485499089085e-177,1.15733085656631,0.019,0.006,1.33970760123544e-172,"C2orf76","Astrocytes"
"1",2.68447929477286e-177,1.9846508683423,0.01,0.001,1.58094354627763e-172,"AC005261-3","Astrocytes"
"1",3.11604227963791e-177,1.57422885875398,0.011,0.002,1.83509961932436e-172,"AP001157-1","Astrocytes"
"1",5.2186467037214e-177,2.24753100975714,0.01,0.001,3.07336541675561e-172,"AC007240-1","Astrocytes"
"1",5.75194761475953e-177,0.136281430466901,0.055,0.031,3.38743698928418e-172,"ASNS","Astrocytes"
"1",6.50766054642374e-177,0.750140919576477,0.02,0.007,3.83249144899987e-172,"ABCB9","Astrocytes"
"1",1.08867839998512e-176,0.384641754075794,0.067,0.04,6.41144483319235e-172,"PDSS2","Astrocytes"
"1",1.90085641819896e-176,1.21229973362973,0.014,0.003,1.11945236180573e-171,"CFAP70","Astrocytes"
"1",4.70017338272691e-176,0.153365782754639,0.835,0.743,2.76802610855553e-171,"BTF3","Astrocytes"
"1",6.90228187289478e-176,1.14861130258061,0.021,0.007,4.06489184058519e-171,"DIAPH3","Astrocytes"
"1",8.32074532042865e-176,0.934849322520336,0.017,0.005,4.90025333410684e-171,"AL590867-2","Astrocytes"
"1",8.96848322791598e-176,1.84490141602786,0.012,0.002,5.28171914258428e-171,"L1TD1","Astrocytes"
"1",1.32157299942705e-175,0.360712432214251,0.033,0.015,7.78300770822579e-171,"ZNF496","Astrocytes"
"1",1.39847113722717e-175,2.07414084554542,0.01,0.001,8.23587622135825e-171,"AC005076-1","Astrocytes"
"1",1.43482057122547e-175,0.195654734536182,0.042,0.021,8.44994530806103e-171,"HOMEZ","Astrocytes"
"1",2.2801752147263e-175,0.15946769560669,0.056,0.032,1.34284078745662e-170,"SLC25A16","Astrocytes"
"1",2.30071666327649e-175,1.72159355732207,0.011,0.002,1.35493805733679e-170,"VGF","Astrocytes"
"1",2.79789146408908e-175,1.74512485955316,0.011,0.002,1.64773424103134e-170,"PROX1","Astrocytes"
"1",2.94061352275701e-175,0.546092610507248,0.028,0.012,1.73178611582206e-170,"SRR","Astrocytes"
"1",3.15215104271137e-175,0.25081390788376,0.042,0.021,1.85636479207358e-170,"TRIT1","Astrocytes"
"1",3.98704725663121e-175,0.607389379630385,0.019,0.006,2.34805187037525e-170,"SPIN4","Astrocytes"
"1",5.23995982644827e-175,1.96060839021414,0.01,0.002,3.08591714099191e-170,"MCMDC2","Astrocytes"
"1",7.77714510759065e-175,0.283995603450075,0.063,0.037,4.58011629676228e-170,"MFSD14C","Astrocytes"
"1",1.02756937627351e-174,1.37738998815005,0.013,0.003,6.05156157074996e-170,"XKR9","Astrocytes"
"1",1.55488278423108e-174,0.317879690733215,0.034,0.016,9.15701569289366e-170,"EARS2","Astrocytes"
"1",2.44718680156205e-174,1.00416588888368,0.022,0.008,1.44119725117592e-169,"APOL4","Astrocytes"
"1",2.71137370247547e-174,0.243948860755085,0.044,0.023,1.59678220086185e-169,"ZNF354A","Astrocytes"
"1",3.82650021331897e-174,0.122724988294412,0.049,0.027,2.25350250562781e-169,"SPIN2B","Astrocytes"
"1",4.56422293374215e-174,0.657355521391478,0.027,0.011,2.68796217013943e-169,"H2BC9","Astrocytes"
"1",4.74703899422403e-174,1.52725137447411,0.012,0.002,2.79562620447841e-169,"AC026401-3","Astrocytes"
"1",6.30649604162904e-174,0.273666325389089,0.028,0.012,3.71402164883617e-169,"KIF5C","Astrocytes"
"1",1.04473944177863e-173,0.333632993907975,0.054,0.031,6.15267952052268e-169,"TPT1-AS1","Astrocytes"
"1",1.33483315064885e-173,1.11653494922369,0.015,0.004,7.8610993908012e-169,"FRG1HP","Astrocytes"
"1",1.38560346156022e-173,0.328974895790453,0.036,0.018,8.16009590582047e-169,"MKS1","Astrocytes"
"1",2.07091991103456e-173,2.17525559199847,0.01,0.001,1.21960615400647e-168,"RPL23AP82","Astrocytes"
"1",2.25125199036922e-173,0.380157625495806,0.075,0.047,1.32580732216824e-168,"MICAL2","Astrocytes"
"1",2.37660749008631e-173,0.254122406192266,0.032,0.014,1.39963168306163e-168,"RBAK-RBAKDN","Astrocytes"
"1",2.55288165792775e-173,0.659036352590268,0.019,0.006,1.50344306598681e-168,"ZNF620","Astrocytes"
"1",2.76190669619939e-173,1.6146275868342,0.012,0.002,1.62654209152575e-168,"PTOV1-AS1","Astrocytes"
"1",3.51492781654889e-173,0.146266798315388,0.035,0.017,2.07001128972197e-168,"TAF4","Astrocytes"
"1",3.56810184939922e-173,0.326956822346786,0.043,0.023,2.10132654114819e-168,"ALPK1","Astrocytes"
"1",4.03529293924798e-173,1.11603336177458,0.018,0.005,2.37646471778192e-168,"CCT6B","Astrocytes"
"1",9.52985249629283e-173,1.20664180906037,0.014,0.003,5.61232073211677e-168,"SALL2","Astrocytes"
"1",9.81848476896039e-173,1.86779422663099,0.01,0.001,5.78230205013615e-168,"RP11-423H2-3","Astrocytes"
"1",2.54263766502354e-172,1.32659247292622,0.012,0.003,1.49741017368567e-167,"MFSD4A","Astrocytes"
"1",2.66998529730948e-172,1.76006453016989,0.012,0.002,1.5724077412915e-167,"AIFM3","Astrocytes"
"1",3.03436182905409e-172,0.338910218749729,0.03,0.013,1.78699636836653e-167,"HYLS1","Astrocytes"
"1",3.28904070752687e-172,0.344247945282127,0.029,0.013,1.93698185347673e-167,"OTUD3","Astrocytes"
"1",3.83991396354749e-172,0.342862366252962,0.039,0.02,2.26140213141239e-167,"SDHAF4","Astrocytes"
"1",4.62919423681724e-172,1.01871633052383,0.012,0.002,2.72622506994641e-167,"DMC1","Astrocytes"
"1",6.24275647608622e-172,1.14968696310609,0.014,0.004,3.67648414389669e-167,"RPS13P2","Astrocytes"
"1",8.22448772366225e-172,0.987953348007434,0.015,0.004,4.84356531021917e-167,"LRRC37A3","Astrocytes"
"1",1.12166571528871e-171,0.54066287539286,0.029,0.012,6.6057137304783e-167,"PLEKHN1","Astrocytes"
"1",1.19016110876405e-171,1.66384208785617,0.012,0.002,7.00909680173325e-167,"AL391121-1","Astrocytes"
"1",1.38732097946892e-171,0.5793435503022,0.038,0.019,8.17021071228837e-167,"KCNMB1","Astrocytes"
"1",1.65463996748967e-171,1.8430367205419,0.011,0.002,9.74450569654017e-167,"ANO7","Astrocytes"
"1",1.74088042546505e-171,0.466347157273079,0.034,0.016,1.02523930016488e-166,"CA11","Astrocytes"
"1",1.91479222346767e-171,0.509758468142082,0.03,0.013,1.12765943624458e-166,"ALS2","Astrocytes"
"1",3.39816328112178e-171,0.348247098976165,0.039,0.019,2.00124631951824e-166,"GSTM2","Astrocytes"
"1",3.60469631006722e-171,2.02910045510595,0.01,0.001,2.12287775092479e-166,"SAMD13","Astrocytes"
"1",4.04734625331209e-171,0.856784716527903,0.02,0.007,2.38356315550055e-166,"KLHL3","Astrocytes"
"1",4.58590576589189e-171,0.144092085673934,0.064,0.038,2.70073162364905e-166,"SEC24A","Astrocytes"
"1",5.77847637842296e-171,1.36947548799811,0.011,0.002,3.40306030878085e-166,"AC015982-1","Astrocytes"
"1",6.701669056625e-171,0.699185954910289,0.022,0.008,3.9467469408276e-166,"ARHGEF39","Astrocytes"
"1",1.11074412693121e-170,0.603697639476124,0.022,0.008,6.54139431232326e-166,"ZNF799","Astrocytes"
"1",1.19452184602845e-170,0.117189794571527,0.035,0.017,7.03477805563074e-166,"NEK8","Astrocytes"
"1",1.76412933333208e-170,0.208395607267108,0.038,0.019,1.03893104698593e-165,"ZNF627","Astrocytes"
"1",2.06958020987516e-170,1.899192940757,0.011,0.002,1.21881717719968e-165,"AMZ2P1","Astrocytes"
"1",2.39091003935131e-170,0.311982065359067,0.037,0.018,1.40805474037477e-165,"WDR4","Astrocytes"
"1",2.53640960397653e-170,0.35636567665308,0.04,0.02,1.49374234397386e-165,"OXSM","Astrocytes"
"1",4.62375912017298e-170,1.63957869460639,0.01,0.001,2.72302422105227e-165,"SATB2","Astrocytes"
"1",7.72101686902314e-170,1.41181828857947,0.012,0.002,4.5470612545051e-165,"SAXO2","Astrocytes"
"1",9.49828133196274e-170,0.964322048882165,0.018,0.006,5.5937278420195e-165,"POLE2","Astrocytes"
"1",1.61104081573132e-169,0.551072213777552,0.034,0.016,9.48774157200491e-165,"EIF3C","Astrocytes"
"1",2.21178775854295e-169,1.40328982372445,0.011,0.002,1.30256604676111e-164,"GOLGA6L10","Astrocytes"
"1",2.31657136296098e-169,0.297689143549797,0.031,0.014,1.36427520707498e-164,"DPY19L1","Astrocytes"
"1",2.64546045117185e-169,2.0974777589304,0.011,0.002,1.55796456890413e-164,"NANOS3","Astrocytes"
"1",2.83566350202614e-169,0.179450475423236,0.051,0.028,1.66997894961324e-164,"RRP12","Astrocytes"
"1",2.94405430223034e-169,0.418650927727881,0.032,0.015,1.73381245966949e-164,"MYO15B","Astrocytes"
"1",3.36863711862368e-169,0.576829770783648,0.033,0.015,1.98385777189986e-164,"NETO2","Astrocytes"
"1",4.41227828913569e-169,0.647913403885047,0.021,0.008,2.59847893003779e-164,"FBXL18","Astrocytes"
"1",4.51104962601516e-169,1.75635624276892,0.011,0.002,2.65664734575285e-164,"AP006623-1","Astrocytes"
"1",5.1869039641738e-169,0.277124447095743,0.045,0.024,3.05467148258123e-164,"ZNF668","Astrocytes"
"1",5.6540218758327e-169,0.943747227101777,0.017,0.005,3.3297665631154e-164,"MMACHC","Astrocytes"
"1",1.1709116322816e-168,1.92884926394218,0.01,0.001,6.89573278483282e-164,"TSACC","Astrocytes"
"1",1.29635816800304e-168,0.508657811101233,0.036,0.018,7.63451252300348e-164,"FBXL6","Astrocytes"
"1",1.4251695492843e-168,1.96126508971895,0.011,0.002,8.3931085096451e-164,"MTND2P28","Astrocytes"
"1",1.47930527092797e-168,0.854541709667288,0.021,0.007,8.71192460154901e-164,"BTBD8","Astrocytes"
"1",1.50871278006859e-168,1.80180189363655,0.011,0.002,8.88511130437994e-164,"AL669831-5","Astrocytes"
"1",1.52466919585077e-168,0.616999500935209,0.04,0.02,8.97908182820435e-164,"C15orf61","Astrocytes"
"1",1.67938690291396e-168,2.02795127029924,0.01,0.001,9.8902453486409e-164,"ARHGAP20","Astrocytes"
"1",2.40359797440084e-168,0.146612250927228,0.061,0.036,1.41552691908415e-163,"TXNRD2","Astrocytes"
"1",3.6454162683117e-168,0.682041022145972,0.019,0.007,2.14685854873413e-163,"ZNF283","Astrocytes"
"1",4.1802420281315e-168,1.67581936089238,0.011,0.002,2.4618281352072e-163,"AC073389-1","Astrocytes"
"1",4.58178601618643e-168,2.16016402120936,0.01,0.002,2.69830542065251e-163,"CLTCL1","Astrocytes"
"1",7.46162833443572e-168,0.188183525706235,0.966,0.944,4.39430215871588e-163,"RPS6","Astrocytes"
"1",9.46195839812053e-168,2.03143554362751,0.01,0.001,5.57233653982114e-163,"LRRC46","Astrocytes"
"1",2.04928138081391e-167,1.35475617697708,0.012,0.002,1.20686279078893e-162,"FBXL13","Astrocytes"
"1",6.48145078919416e-167,0.252801482442079,0.036,0.018,3.81705599877222e-162,"MICALL1","Astrocytes"
"1",1.16636155928829e-166,0.834112236725374,0.021,0.008,6.86893649496058e-162,"NHS","Astrocytes"
"1",1.22659544644595e-166,0.466994721361515,0.03,0.013,7.22366590320946e-162,"SLC19A1","Astrocytes"
"1",1.45901631549603e-166,0.523288196050576,0.024,0.01,8.59243888521921e-162,"FAM149B1","Astrocytes"
"1",1.56679619635762e-166,0.77811648771599,0.018,0.006,9.2271761595893e-162,"NANP","Astrocytes"
"1",2.27337405284835e-166,1.34226813800975,0.011,0.002,1.33883544720345e-161,"TRIM7","Astrocytes"
"1",2.92853568012553e-166,0.216972798091407,0.039,0.02,1.72467323273953e-161,"TTL","Astrocytes"
"1",3.19921325622704e-166,0.217754098403923,0.038,0.019,1.88408067085723e-161,"WDR25","Astrocytes"
"1",7.85939505811415e-166,1.87193035247097,0.011,0.002,4.62855493762459e-161,"IQCH","Astrocytes"
"1",1.12426828850609e-165,0.994142089782512,0.031,0.014,6.62104080467006e-161,"MAP3K7CL","Astrocytes"
"1",1.62474647886535e-165,0.148871088762883,0.056,0.032,9.56845696333384e-161,"NARS2","Astrocytes"
"1",1.99449717705365e-165,1.85185016635523,0.011,0.002,1.17459927751044e-160,"PLXNA4","Astrocytes"
"1",2.96397555080713e-165,2.32138208306294,0.01,0.001,1.74554448138134e-160,"FGF18","Astrocytes"
"1",3.90550640187426e-165,0.739527702822397,0.023,0.009,2.30003083019179e-160,"MND1","Astrocytes"
"1",3.92546043644501e-165,0.121367695837615,0.029,0.013,2.3117821602312e-160,"ZDHHC14","Astrocytes"
"1",8.44286124591393e-165,0.106724088699059,0.065,0.039,4.97216984494363e-160,"RNF121","Astrocytes"
"1",8.53576512535203e-165,0.36414716249357,0.031,0.014,5.02688279762232e-160,"CPEB3","Astrocytes"
"1",1.16202706725804e-164,2.33231728376125,0.012,0.002,6.84340980449606e-160,"BEX1","Astrocytes"
